,Unnamed: 0,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,sort_id,index,FNAME,AUDIT_YEAR,REV_TOTAL,REV_INTGOVT,EXP_TOTAL,TOTAL_DEBT,CTY_POP,intensity,pcrev,pcexp,pcintgov,pcdebt,pc_ap,w_rook_i,w_queen_i,w_db_b_i,w_db_c_i,w_kern_i,w_rook_i_ap,w_queen_i_ap,w_db_b_i_ap,w_db_c_i_ap,w_kern_i_ap,w_rook_g,w_queen_g,w_db_b_g,w_db_c_g,w_kern_g,w_rook_g_ap,w_queen_g_ap,w_db_b_g_ap,w_db_c_g_ap,w_kern_g_ap,fipsc,fipscty,year_x,ap,pcap,pcap_mean,pcap_rel,gsp,pcap_rel2,LG_ID,REV_CTF,EXP_DEBT_SERVICE_GEN,EXP_TRANSFER_OUT,ST_SALES_TAX_PAID,EXP_CAPITAL_OUTLAY,EXP_JUDICIAL,db,EXP_HEALTH,EXP_FIRE,EXP_OTHER_PUBLIC_WORKS,REV_FRANCHISE_TAX,POPULATION,EXP_GEN_GOVT,LIABILITIES,EXP_TOTAL_PUBLIC_SAFETY,REV_LODGING_TAX,ALL_OTHER_INTGOVT,REVENUE_DEBT_GEN,EXP_MISC,REV_OTHER_TAX,REV_UNCLASS_TAX,db_temp,GO_DEBT_GEN,OTHER_DEBT_GEN,sorting_id,EXP_SOCIAL_SERVICE,EXP_PRINCIPAL_GEN,REV_MOTOR_VEH_FEE,REV_TRANSFER_IN,EXP_RECREATION,EXP_POLICE,EXP_INTEREST_GEN,NAME_x,NAME_y,EXP_OTHER_PUBLIC_SAFETY,REV_CHARGES,EXP_TOTAL_PUBLIC_WORKS,DFL,REV_TOTAL_TAX,LGTYPE_ID,REV_SALES_USE_TAX,REV_LICENSES,REV_REAL_ESTATE_TRANSFER_TAX,Unnamed: 0.1,REV_MISC,REV_PROPERTY_TAX,REV_SO_TAX,LGID,REV_FINES,ASSETS,SALES_TAX_RATE,REV_OCCUPATION_TAX,REV_CIGARETTE_TAX,REV_INTEREST,EXP_TOTAL_OPERATING,EXP_TRASH,int_temp,EXP_STREET,RETAIL_SALES,REV_SOCIAL_SERVICE,REV_HUT,hh_size,births,deaths,gq_pop,hh_pop,vac_rate,pop,npop_increase,permits,n_migr,cens_pop,hh_num,hu_num,vac_num,year_y,cty,real_resid,real_total,real_non_resid,real_res_val,real_nonres_val,resid,total,non_resid,res_rate,nonres_rate,res_val,nonres_val,AUDIT_YEAR_y,defl,cpi,cpi_growth
977,977,5596501541,2251930,,H1,63,198147,,A,8063,39.3053399,-102.60302259999999,6,,G4020,Kit Carson,Kit Carson County,8,17,1031,Kit Carson,2006,10723001.830357144,5099949.2336309515,10288922.351190476,212738.0357142857,7814,3.0,1372.2807563804893,1316.729248936585,652.6681896123563,27.225241325094157,5882.646531865881,-0.1966182659242553,-0.20154782769918195,-0.1264244494384647,-0.16954585612410414,-0.29282456986630817,0.17388380467104195,0.17626683956785846,0.1611246393741577,0.14711275886377084,0.23520852852804214,0.9244855746312928,0.9389418310168448,0.5559919202727742,0.7157900763899633,1.321313833690165,-0.4650022632181327,-0.4712608679118339,-0.33863812671305105,-0.3331785052201241,-0.6076210697764344,63,63,2006.0,45967.0,5882.646531865881,9923.66445540197,0.5927897459958603,223154,0.5927897459958603,34059.322916666664,27943.51934523809,264089.2931547619,77799.87351190476,1923950.0892857143,494481.0193452381,111310.17857142858,1.0,1034262.3958333336,0.0,0.0,0.0,8314.002976190477,1533415.386904762,344454.4419642857,1316199.0252976192,0.0,1497627.0833333337,0.0,155434.82886904766,0.0,0.0,1.0,0.0,212738.0357142857,2219,1453538.6086309524,252073.67559523808,21773.45238095238,0.0,248391.21279761905,799612.5892857143,12015.61755952381,Kit Carson County,Kit Carson,516586.4360119048,1048538.988095238,3600000.528273809,1.0,4297461.748511905,1,0.0,36825.69196428572,0.0,1116,240226.16815476192,3755757.7455357146,541704.0029761904,32011,0.0,3953836.153273809,0.0,0.0,0.0,136025.5580357143,9452552.16517857,267258.9136904762,4.0,3332741.614583333,227364575.78869048,1288034.1964285714,2264570.9821428573,2.42,98.0,92.0,1035.0,6911.0,18.7,7946.0,6.0,11.0,-58.0,7948.0,2861.0,3519.0,658.0,2006.0,Kit Carson,20402489.88839286,106661114.50892858,86258624.62053572,256312687.0401112,297443533.1742611,19175487.0,100246530.0,81071043.0,0.0796,0.29,240898077.88944718,279555320.6896552,2006.0,0.9398601398601398,201.6,0.032258064516129004
978,978,10326885138,76675362,24540.0,H1,123,198177,216.0,A,8123,40.555794399999996,-104.38364870000001,6,,G4020,Weld,Weld County,8,18,545,Weld,2006,165065902.27678573,49716548.25892858,154857024.8139881,5947693.452380952,236908,4.0,696.7510690934274,653.6589090026006,209.8559282883169,25.105498558009657,14.938288280682798,1.197999190243478,1.2194973788972927,1.6281068854831784,1.5926486192740783,1.3380734649086057,0.14689655680076982,0.14910344489065935,0.16066425201230575,0.14907748263165332,0.1947463760342155,-1.1620842674945382,-1.1819595262427418,-1.4068719616487406,-1.4055465955549886,-1.267787817673603,-0.3156108333443599,-0.3194022624591195,-0.28796438847806305,-0.2897303614858973,-0.39983231360808397,123,123,2006.0,2168417.0,9152.99187870397,9923.66445540197,0.9223399198792456,223154,0.9223399198792456,66026.84523809524,482234.5163690476,0.0,3594479.494047619,68671630.23809524,24900516.58482143,4067037.038690476,0.0,13079108.77232143,0.0,1348197.4032738095,0.0,252067.29166666672,21743725.617559526,19868994.55357143,33460704.0625,0.0,24709853.11011905,0.0,680981.1086309524,72469.29315476191,0.0,,0.0,5947693.452380952,2220,33792441.71875,0.0,358495.89285714284,0.0,955558.1324404762,28406051.99404762,0.0,Weld County,Weld,5054652.0684523815,21991139.02529762,18582472.28422619,1.0,74156686.77083333,1,0.0,4813563.0059523815,0.0,2166,14243360.72172619,67047899.28571429,7036318.191964286,62056,144604.49404761905,85518216.58482143,0.0,0.0,127013.57886904762,4829595.178571429,126362028.73511904,789106.7708333335,4.0,16445168.110119047,5818738979.412203,14386638.422619047,9652312.73809524,2.77,4001.0,1259.0,5077.0,226206.0,11.36,231283.0,2742.0,3691.0,5109.0,234387.0,81597.0,92059.0,10462.0,2006.0,Weld,1205498926.860119,4456136899.925595,3250637973.0654764,15144458880.152252,11209096458.846472,1133000390.0,4188145450.0,3055145060.0,0.0796,0.29,14233673241.206032,10534982965.517242,2006.0,0.9398601398601398,201.6,0.032258064516129004
979,979,4578600049,47032937,,H1,61,198146,,A,8061,38.3884664,-102.75620959999999,6,,G4020,Kiowa,Kiowa County,8,19,1008,Kiowa,2006,4588608.258928572,2574126.614583333,4810814.7247023815,109407.76785714287,1518,3.0,3022.7985895445136,3169.179660541753,1695.7355827294684,72.07362836438924,3469.038208168643,-0.4839364381220054,-0.4943106276799152,0.5934060211483015,0.8106596334390487,1.3682835162828768,0.1818669553292044,0.1843020965580342,0.1679255617015454,0.15458565260297905,0.2475530586773917,-0.26581828463766416,-0.27094677165884423,0.35336694936827595,0.4803395223584017,0.8723427040238927,-0.4610060813806296,-0.4671986897702133,-0.3342618171382757,-0.3322594647334612,-0.6073818892612658,61,61,2006.0,5266.0,3469.038208168643,9923.66445540197,0.3495723000066033,223154,0.3495723000066033,32987.886904761916,8016.08630952381,34187.00148809524,302807.8199404762,100704.34523809524,1072991.5625,23164.08482142857,1.0,149017.91666666663,0.0,0.0,0.0,1615.1339285714291,839786.6517857143,405533.7425595239,331582.3139880953,0.0,1037506.4955357143,0.0,52821.68898809524,4857.105654761905,0.0,1.0,0.0,109407.76785714287,2221,518150.4985119048,26123.035714285717,6887.194940476192,0.0,119812.5074404762,236494.76190476192,8063.965773809524,Kiowa County,Kiowa,95087.55208333334,182043.04315476192,1366492.6785714286,1.0,1591543.1845238097,1,0.0,4003.7872023809523,0.0,1081,236891.6294642857,1387850.111607143,198835.9672619048,31004,0.0,3649496.190476191,0.0,0.0,95.75892857142857,124002.49255952385,3400828.340773809,62540.15625,4.0,1303952.5223214286,19799489.53125,359546.04910714284,1162075.0297619049,2.29,7.0,18.0,11.0,1503.0,18.43,1514.0,-11.0,1.0,-18.0,1360.0,655.0,803.0,148.0,2006.0,Kiowa,1942512.425595238,35525977.30654762,33583464.88095238,24403422.43210098,115805051.31362888,1825690.0,33389450.0,31563760.0,0.0796,0.29,22935804.0201005,108840551.72413792,2006.0,0.9398601398601398,201.6,0.032258064516129004
980,980,8207226426,4454545,,H1,109,198170,,A,8109,38.031651399999994,-106.2346662,6,,G4020,Saguache,Saguache County,8,20,223,Saguache,2006,8548279.322916666,5836131.108630952,8169182.492559522,0.0,6568,2.0,1301.5041600055824,1243.7853977709385,888.570509840279,0.0,1671.285018270402,-0.0031724129930941394,-0.0044362105829174135,0.4351091932959278,0.4302749547179411,0.07586413853254557,-0.26804692834789506,-0.2685483923773264,-1.0921858825720836,-1.2828180978214447,-0.3905643634832571,0.10747095994144548,0.1084844122365546,-1.0980035016947791,-1.1121019111696442,-0.0982354102878206,0.9842236463658562,1.0018987758596936,2.8563735132152672,3.521953796002838,1.3815438295267906,109,109,2006.0,20828.0,3171.1327649208283,9923.66445540197,0.3195525986567003,223154,0.3195525986567003,58526.79315476192,39146.25,92970.21577380953,120595.60267857145,502038.5267857143,276707.12797619053,85119.04761904763,2.0,675639.8883928572,0.0,0.0,0.0,6988.27380952381,1462689.9702380954,1524087.4032738097,904736.7410714286,10797.35119047619,1649389.0252976192,0.0,126848.66071428572,17004.65773809524,0.0,2.0,0.0,0.0,2222,2051545.6696428573,88623.82440476191,26550.75892857143,0.0,88335.48363095238,867236.4806547619,4346.391369047619,Saguache County,Saguache,37500.26041666666,913764.6800595238,2283994.0848214286,1.0,1391859.21875,1,0.0,150232.99107142858,0.0,1921,256291.32440476192,1188285.3125,186569.2485119048,55007,0.0,4411206.331845238,0.0,0.0,1248.0580357142858,78836.19791666669,7678909.546130952,107073.37797619047,4.0,2176920.7068452383,61404324.48660714,1829287.0684523808,2290509.947916666,2.41,99.0,38.0,36.0,6205.0,29.49,6241.0,61.0,77.0,-104.0,6842.0,2580.0,3659.0,1079.0,2006.0,Saguache,14783656.004464285,53213566.44345238,38429910.4389881,185724321.6641242,132516932.54823484,13894569.0,50013310.0,36118741.0,0.0796,0.29,174554886.93467337,124547382.75862071,2006.0,0.9398601398601398,201.6,0.032258064516129004
981,981,6521817532,15207414,,H1,121,198176,,A,8121,39.9657899,-103.2097445,6,,G4020,Washington,Washington County,8,21,499,Washington,2006,11252731.711309524,6352095.111607143,11366497.574404765,45789.79166666667,4936,2.0,2279.726845889288,2302.775035333218,1286.8912300662766,9.276700094543491,3284.643435980551,-0.8619456655837425,-0.8794830621407754,-0.9622708519484195,-0.9529101407922292,-0.36015773327530765,0.1665364876464744,0.16887156632190892,0.16078331062299545,0.14882884979805006,0.24705595074440306,-1.1202720793277918,-1.1394593784679146,-1.110316973973923,-1.121368687044114,-0.473538282713609,-0.4079920015306051,-0.41330909086761297,-0.3137720339076092,-0.31452958617008464,-0.6027399382602623,121,121,2006.0,13297.0,2693.881685575365,9923.66445540197,0.27146037612234497,223154,0.27146037612234497,64911.78571428573,30245.989583333336,152395.0148809524,5369.947916666667,635848.8616071428,3869803.4375,69980.625,2.0,428599.9404761905,0.0,0.0,0.0,5251.845238095239,1578130.550595238,1514408.3035714286,1136691.4657738095,0.0,2974108.467261905,0.0,609884.3601190477,2922.7752976190477,0.0,2.0,0.0,45789.79166666667,2224,854970.8258928572,146390.93005952382,27312.574404761905,156137.06101190473,225063.27380952387,1051616.041666667,6004.084821428572,Washington County,Washington,85075.42410714286,546054.6502976189,2435608.1324404757,1.0,3756685.5431547617,1,0.0,30835.43898809524,0.0,2131,407201.0119047619,3288065.818452381,465696.9494047619,61008,3722.894345238096,6794237.492559522,0.0,0.0,1017.172619047619,224035.46130952387,7338929.174107143,81367.42559523809,4.0,2354240.7068452383,75648321.47321428,687753.3928571428,2631657.5148809524,2.38,45.0,57.0,222.0,4759.0,16.54,4981.0,-12.0,6.0,-2.0,4666.0,1998.0,2394.0,396.0,2006.0,Washington,10746750.044642858,118942689.72470239,108195939.68005952,135009422.67139268,373089447.17261904,10100442.0,111789493.0,101689051.0,0.0796,0.29,126889974.87437186,350651900.0,2006.0,0.9398601398601398,201.6,0.032258064516129004
982,982,3496904695,13827548,,H1,7,198119,,A,8007,37.202395200000005,-107.05086340000001,6,,G4020,Archuleta,Archuleta County,8,22,176,Archuleta,2006,17155847.254464287,3837842.299107143,18211729.88839286,1665307.3511904762,12208,3.0,1405.2954828361967,1491.7865242785763,314.37109265294424,136.41115262045184,6273.345347313238,-0.2331146670964989,-0.2387358291217033,-0.8309921791294637,-0.8258460998611982,-0.4359437748416716,-0.5462094885449601,-0.5485265303250713,0.16075621745821775,0.14902288774704248,-0.437930346913511,1.2651604625794706,1.2852220358037667,3.6273157912885776,3.665395434312268,2.2220351547215063,2.1297226370930757,2.1663154992708598,-0.34151374816180075,-0.3428473318357135,1.7450692134227377,7,7,2006.0,76585.0,6273.345347313238,9923.66445540197,0.6321601637687706,223154,0.6321601637687706,4257.016369047619,83669.89583333334,123553.48958333336,0.0,4590130.825892857,2017200.1339285718,81943.04315476191,1.0,304132.48511904763,249464.7767857143,0.0,15959.821428571433,12989.166666666668,5218507.299107143,7221029.717261905,3878968.630952381,44392.77529761905,1688524.635416667,0.0,435564.80654761905,87126.79315476191,0.0,1.0,0.0,1665307.3511904762,2226,1175986.674107143,104028.24404761904,60945.2380952381,0.0,613911.5550595238,2653434.1592261908,19525.245535714286,Archuleta County,Archuleta,976069.6949404762,2440585.46875,4361961.770833333,1.0,8728398.675595239,1,3508828.4523809524,564695.7217261904,0.0,136,1570791.1607142857,4543595.178571429,572888.4300595238,4001,13533.928571428572,7326357.09077381,4.255952380952381,0.0,5830.654761904762,134580.66220238095,16070976.264880953,534429.5163690477,4.0,3827532.2544642864,264007283.08035716,676569.8139880953,1322302.0610119049,2.34,105.0,62.0,84.0,11714.0,38.31,11798.0,43.0,247.0,353.0,12096.0,4999.0,8104.0,3105.0,2006.0,Archuleta,110817443.55654763,263136171.55505952,152318727.9985119,1392178939.1526082,525236993.09831697,104152898.0,247311199.0,143158301.0,0.0796,0.29,1308453492.4623115,493649313.79310346,2006.0,0.9398601398601398,201.6,0.032258064516129004
983,983,6617316468,6142193,,H1,9,198120,,A,8009,37.306677799999996,-102.53776529999999,6,,G4020,Baca,Baca County,8,23,222,Baca,2006,6316551.5252976185,4322924.0476190485,6449085.074404762,0.0,4263,3.0,1481.7151126665772,1512.8043805781754,1014.056778704914,0.0,2574.947220267417,0.08012278752872322,0.08043741903540036,0.15223199583560632,0.14827637852571293,0.09959317039431802,0.18654662559477767,0.1890123112117835,0.1692744238798368,0.1570456776401346,0.25970611763591445,-0.36247667546491996,-0.3691955377232449,-0.8780734566124639,-0.8796788130039516,-0.416604410264912,-0.4652489729636721,-0.4715116520293757,-0.32976735946755725,-0.3311081620738521,-0.6311730975275468,9,9,2006.0,10977.0,2574.947220267417,9923.66445540197,0.25947544194380123,223154,0.25947544194380123,5321.004464285715,10806.927083333334,94083.14732142858,0.0,495326.8898809524,1108852.2172619049,65554.43452380953,1.0,228502.08333333328,10905.877976190475,0.0,0.0,4535.78125,1022530.863095238,284879.6205357143,462328.3630952381,0.0,1176843.1845238095,0.0,60141.92708333334,7980.974702380952,0.0,1.0,0.0,0.0,2227,1060610.9970238095,87647.08333333334,13912.708333333336,0.0,153168.53422619047,395388.6160714286,6436.063988095239,Baca County,Baca,56033.86904761905,252039.6279761905,2193312.5074404757,1.0,1578500.8184523808,1,0.0,2201.3913690476197,0.0,171,160885.6398809524,1350600.9523809524,219918.89136904766,5001,0.0,4236685.68452381,0.0,0.0,468.1547619047618,129013.87648809525,5246149.709821429,0.0,4.0,2193312.5074404757,58566521.40625,931551.369047619,2189341.703869048,2.24,37.0,62.0,85.0,4003.0,22.47,4088.0,-25.0,1.0,15.0,3912.0,1784.0,2301.0,517.0,2006.0,Baca,6051218.430059524,71104731.61458333,65053513.18452381,76020332.03592366,224322459.2569787,5687299.0,66828503.0,61141204.0,0.0796,0.29,71448479.89949748,210831737.9310345,2006.0,0.9398601398601398,201.6,0.032258064516129004
984,984,2176207910,6769100,19740.0,H1,35,198133,216.0,A,8035,39.3264348,-104.92619920000001,6,,G4020,Douglas,Douglas County,8,24,709,Douglas,2006,205509920.9002976,27017960.35714286,196303558.5565476,76251770.83333334,265470,2.0,774.1361393012303,739.4566563323448,101.77406244450545,287.23309915746916,11132.519682073304,2.1040321818875256,2.1426995330794107,0.7422763310770008,0.6850252741821793,1.0325813914479327,0.13292041260957665,0.13503607786769525,0.09886491918420434,0.09136244644802433,0.1627394360439214,-2.231919550108143,-2.269397414555974,-0.6966401966978634,-0.6578848931474565,-1.06369267355636,-0.3760671506118178,-0.3808570061402013,-0.19057322810920316,-0.19444630888132586,-0.4205610219191115,35,35,2006.0,2955350.0,11132.519682073304,9923.66445540197,1.1218154072121305,223154,1.1218154072121305,19160.29761904762,1178709.4196428573,11175844.739583334,11205706.629464284,105403644.4345238,51880560.66220238,6480757.87202381,2.0,2383717.4330357146,0.0,0.0,0.0,282456.91964285716,36799847.69345238,43541496.51041667,31300387.95386905,0.0,10711279.873511903,65084151.78571429,737735.2976190477,160805.84077380953,0.0,2.0,0.0,11167619.047619047,2228,13206228.75,7537291.666666668,670152.9017857143,0.0,4506947.1726190485,26855845.81101191,3638553.072916667,Douglas County,Douglas,4444542.142857143,17653638.34077381,26625824.35267857,1.0,135075764.59077382,1,45873816.93452381,7207444.717261905,0.0,626,18211057.447916668,80966401.03422621,8074740.78125,18008,344055.4464285714,185754495.37202385,1.0639880952380951,0.0,458423.5267857143,8359217.150297618,122041446.52529764,82414.38988095237,4.0,26543409.96279762,6404730786.748511,7837816.168154762,6161578.467261905,2.82,4112.0,654.0,720.0,257113.0,7.02,257833.0,3458.0,5378.0,9933.0,259881.0,91172.0,98058.0,6886.0,2006.0,Douglas,2543828457.6636906,4331677796.875,1787849339.2113097,31957643940.49862,6164997721.418308,2390842970.0,4071171300.0,1680328330.0,0.0796,0.29,30035715703.517582,5794235620.689654,2006.0,0.9398601398601398,201.6,0.032258064516129004
985,985,6179976224,30284066,39380.0,H1,101,198166,,A,8101,38.1706581,-104.48989250000001,6,,G4020,Pueblo,Pueblo County,8,25,39,Pueblo,2006,99154151.82291669,37050306.23511905,108191614.5684524,24050448.61607143,153243,4.0,647.0387020804649,706.0134203092631,241.77486890180336,156.94321186658726,31784.414296248444,1.7874172875187442,1.5204803027900171,1.8650326034829727,1.830040588831884,2.5589255230167733,0.07425633860969788,0.07602713638357314,0.06882054732618077,0.0622720073397176,0.09653121914892313,-1.6461682876635382,-1.3990311803457351,-1.5289176766897334,-1.5318710147621295,-2.3012526895399965,-0.4505500764197659,-0.4571794749043408,-0.3205339424028191,-0.3201681282999738,-0.5275676000015815,101,101,2006.0,1292692.0,8435.569650816024,9923.66445540197,0.8500458362660682,223154,0.8500458362660682,54274.03273809524,401311.83779761905,2626253.5193452383,3469334.278273809,45702167.99107143,17780357.194940478,3917657.3660714286,0.0,1750529.605654762,0.0,0.0,0.0,163048.72767857142,21005104.01785714,12197942.55952381,22976044.07738095,0.0,14600370.223214285,0.0,779319.1443452381,89963.38541666669,0.0,,15860201.28720238,8190247.328869048,2229,26216442.16517857,1501236.1309523808,248466.7559523809,0.0,1074375.8110119049,19756183.08779762,1125017.3883928573,Pueblo County,Pueblo,3219860.989583333,7192030.72172619,6596197.388392857,1.0,51505491.02678572,1,16096111.919642858,185107.32886904766,0.0,1781,3182077.708333333,31421555.98214286,3897859.739583334,51010,39138.802083333336,39774540.290178575,1.0639880952380951,0.0,41926.450892857145,2094183.9285714286,84315669.57589287,87016.13839285714,4.0,6509181.25,3375253791.986607,17071587.90922619,4686643.058035715,2.48,2014.0,1412.0,3930.0,148134.0,10.78,152064.0,602.0,1135.0,1493.0,151814.0,59689.0,66899.0,7210.0,2006.0,Pueblo,575161151.1904762,1155722382.4404762,580561231.25,7225642602.89543,2001935280.172414,540571040.0,1086217400.0,545646360.0,0.0796,0.29,6791093467.336683,1881539172.4137933,2006.0,0.9398601398601398,201.6,0.032258064516129004
986,986,4362916056,18803966,20780.0,H1,37,198134,,A,8037,39.6306381,-106.6929439,6,,G4020,Eagle,Eagle County,8,26,732,Eagle,2006,71521060.58035715,8300429.680059522,64499870.17113096,12727628.816964285,50894,3.0,1405.2945451400394,1267.3374105224773,163.0924997064393,250.0811258098064,21749.97052697764,-0.18614975224222405,-0.1908809375622132,-0.2426945967475546,-0.2729817478564673,-0.17093908715503953,0.10077998586905404,0.10268586932315814,0.09215154852212858,0.08205637216854725,0.13405032333939526,1.0429943637084775,1.05940051230638,1.147394846155156,1.2904036201961482,0.9987455118791774,-0.3786589420445087,-0.3834916005940149,-0.2662253530008004,-0.2542678469399246,-0.4789653591550581,37,37,2006.0,1106943.0,21749.97052697764,9923.66445540197,2.1917277256525938,223154,2.1917277256525938,20227.477678571428,169977.41815476192,101088.4449404762,9088063.891369047,39163618.54166666,12052354.94047619,1222570.2008928573,1.0,4377914.144345238,0.0,0.0,0.0,54150.61011904762,14755328.385416668,13521985.305059524,11320256.651785715,0.0,4096021.138392857,0.0,961778.206845238,0.0,0.0,1.0,0.0,12727628.816964285,2231,2685554.895833333,85318.01339285714,116482.22470238096,0.0,671935.0818452381,9605845.186011903,15770.431547619048,Eagle County,Eagle,1714411.4657738097,14952775.848214285,7263025.327380952,1.0,41105864.9702381,1,19881083.586309526,2301408.3779761908,0.0,661,4644123.96577381,19896809.33035714,1327972.0535714286,19011,216457.73809523808,80834682.5,1.595982142857143,0.0,0.0,3234062.038690476,43258362.89434524,3021263.3556547617,4.0,4241761.97172619,2271469497.9166665,2041621.8526785718,1876327.0461309524,2.74,851.0,98.0,353.0,47861.0,41.0,48214.0,753.0,745.0,183.0,49112.0,17448.0,29573.0,12125.0,2006.0,Eagle,1495950344.4940476,2431469601.785714,935519257.2916667,18793346036.35738,3225928473.4195404,1405984100.0,2285241360.0,879257260.0,0.0796,0.29,17663116834.170853,3031921586.206897,2006.0,0.9398601398601398,201.6,0.032258064516129004
987,987,1781724999,301808,,H1,95,198163,,A,8095,40.594711700000005,-102.34510470000001,6,,G4020,Phillips,Phillips County,8,27,1399,Phillips,2006,4275788.311011905,1648633.59375,4358761.294642857,0.0,4633,3.0,922.8984051396296,940.807531759736,355.8458005072308,0.0,5057.198359594216,0.3849452700515935,0.3910362328794919,0.05278604745572018,-0.013834822664200788,0.4425671613189189,0.12380486048268101,0.12586102818075767,0.09420519890153324,0.05879402385130925,0.19111160540184224,-0.47963596156051,-0.4882825118944725,-0.04312736111923735,0.03119830181573448,-0.5356579990782047,-0.2797298076928886,-0.2829286674058459,-0.14514048832332854,-0.06587278643332692,-0.4442264098250384,95,95,2006.0,23430.0,5057.198359594216,9923.66445540197,0.509609971429588,223154,0.509609971429588,51078.87648809524,14746.875,145728.06547619047,0.0,757722.3139880953,496855.8407738095,63120.02976190476,1.0,69283.71279761905,0.0,0.0,0.0,4929.456845238095,918420.6919642858,384588.07291666674,587177.7901785715,0.0,215974.6875,0.0,22343.75,5560.401785714286,0.0,1.0,0.0,0.0,2233,470202.9389880953,142243.5044642857,11954.970238095239,0.0,224694.06994047613,339947.38839285716,3484.561011904762,Phillips County,Phillips,247230.4017857143,457361.66666666674,1360934.4047619049,1.0,1958765.9077380958,1,476190.0,1454.4717261904761,0.0,1676,205844.45684523808,1280967.1875,196048.31845238095,48007,3728.214285714286,2798856.860119048,1.0639880952380951,0.0,1453.407738095238,118876.19791666669,3716177.388392857,206852.05357142852,4.0,1154082.3511904762,153283048.07291666,390096.3392857143,1014407.3139880951,2.43,58.0,51.0,89.0,4415.0,12.09,4504.0,7.0,9.0,-51.0,4482.0,1817.0,2067.0,250.0,2006.0,Phillips,13296318.75,49990331.54761905,36694012.79761905,167039180.2763819,126531078.6124795,12496680.0,46983920.0,34487240.0,0.0796,0.29,156993467.33668342,118921517.24137932,2006.0,0.9398601398601398,201.6,0.032258064516129004
