,occ_hu,own_occ,own_hh1,own_hh2,own_hh3,own_hh4,own_hh5,own_hh6,own_hh7,rent_occ,ren_hh1,ren_hh2,ren_hh3,ren_hh4,ren_hh5,ren_hh6,ren_hh7,occ_hu2,own_mort,own_clear,rent_occ2,tot_pop,NAME,state,county,tract,cty_name
90,1807,1311,284,493,230,169,72,30,33,496,216,93,56,56,38,21,16,1807,1093,218,496,4859,Census Tract 816,08,005,081600,Arapahoe County
91,939,892,79,342,200,170,64,23,14,47,2,8,13,13,9,1,1,939,753,139,47,2782,Census Tract 817,08,005,081700,Arapahoe County
92,1552,802,174,230,117,98,73,55,55,750,109,127,147,134,92,72,69,1552,561,241,750,5421,Census Tract 818,08,005,081800,Arapahoe County
93,2309,1075,220,397,156,136,87,37,42,1234,431,274,188,146,102,53,40,2309,816,259,1234,6332,Census Tract 819,08,005,081900,Arapahoe County
94,1775,319,171,92,28,13,12,3,0,1456,560,404,244,154,72,12,10,1775,282,37,1456,3797,Census Tract 820,08,005,082000,Arapahoe County
95,2405,965,157,324,177,137,85,44,41,1440,440,340,258,184,135,55,28,2405,853,112,1440,6750,Census Tract 821,08,005,082100,Arapahoe County
96,2157,1415,344,516,227,177,86,38,27,742,202,193,150,105,52,21,19,2157,1243,172,742,5627,Census Tract 822,08,005,082200,Arapahoe County
97,1402,855,255,277,139,88,57,23,16,547,156,138,91,77,49,17,19,1402,766,89,547,3636,Census Tract 823,08,005,082300,Arapahoe County
98,1538,935,173,335,180,128,62,27,30,603,168,150,109,88,52,21,15,1538,788,147,603,4265,Census Tract 824,08,005,082400,Arapahoe County
99,760,642,106,236,107,97,52,25,19,118,15,23,19,23,12,10,16,760,535,107,118,2310,Census Tract 825,08,005,082500,Arapahoe County
100,2096,1070,386,321,135,112,53,29,34,1026,325,307,178,114,74,16,12,2096,1001,69,1026,5059,Census Tract 826,08,005,082600,Arapahoe County
101,1183,1001,210,318,175,159,74,40,25,182,11,40,42,40,22,11,16,1183,913,88,182,3499,Census Tract 827,08,005,082700,Arapahoe County
102,1846,1445,339,491,268,197,89,38,23,401,79,94,61,85,48,18,16,1846,1304,141,401,5030,Census Tract 828,08,005,082800,Arapahoe County
103,1663,1355,324,441,247,209,75,38,21,308,63,69,57,52,31,20,16,1663,1282,73,308,4522,Census Tract 829,08,005,082900,Arapahoe County
104,1140,1037,134,405,204,189,66,26,13,103,10,17,26,25,20,4,1,1140,986,51,103,3245,Census Tract 830,08,005,083000,Arapahoe County
105,2518,1758,387,516,317,302,127,66,43,760,260,214,126,100,38,11,11,2518,1683,75,760,6739,Census Tract 831,08,005,083100,Arapahoe County
106,2672,2373,244,633,480,626,243,113,34,299,25,51,75,68,50,20,10,2672,2314,59,299,8692,Census Tract 832,08,005,083200,Arapahoe County
107,1771,1489,413,543,246,178,58,33,18,282,56,86,60,38,24,9,9,1771,1323,166,282,4399,Census Tract 833,08,005,083300,Arapahoe County
108,2151,1874,256,572,392,382,167,66,39,277,18,59,47,72,48,19,14,2151,1732,142,277,6685,Census Tract 834,08,005,083400,Arapahoe County
109,1964,1143,198,410,205,177,80,44,29,821,303,194,139,78,59,29,19,1964,1030,113,821,5274,Census Tract 835,08,005,083500,Arapahoe County
110,1673,903,369,299,134,75,16,5,5,770,245,205,158,117,29,13,3,1673,799,104,770,3661,Census Tract 836,08,005,083600,Arapahoe County
111,1678,1210,213,508,229,163,65,22,10,468,155,134,83,52,24,11,9,1678,1025,185,468,4356,Census Tract 837,08,005,083700,Arapahoe County
112,1113,864,268,315,125,95,42,12,7,249,56,74,48,40,19,7,5,1113,739,125,249,2842,Census Tract 838,08,005,083800,Arapahoe County
113,1552,857,452,284,70,36,10,3,2,695,276,235,112,51,17,3,1,1552,753,104,695,2853,Census Tract 839,08,005,083900,Arapahoe County
114,777,615,109,198,119,109,44,25,11,162,15,40,31,40,14,11,11,777,544,71,162,2327,Census Tract 840,08,005,084000,Arapahoe County
115,1576,1179,243,375,220,200,80,28,33,397,95,85,80,75,36,17,9,1576,1064,115,397,4435,Census Tract 841,08,005,084100,Arapahoe County
116,1304,974,231,297,194,148,59,26,19,330,78,78,58,64,37,9,6,1304,908,66,330,3548,Census Tract 842,08,005,084200,Arapahoe County
117,1177,984,163,333,207,172,64,30,15,193,22,23,42,54,29,15,8,1177,919,65,193,3456,Census Tract 843,08,005,084300,Arapahoe County
118,1030,817,128,256,174,153,67,19,20,213,20,38,41,60,30,15,9,1030,778,39,213,3143,Census Tract 844,08,005,084400,Arapahoe County
119,1207,380,52,160,67,59,23,12,7,827,394,217,109,62,29,14,2,1207,303,77,827,2708,Census Tract 845,08,005,084500,Arapahoe County
120,1967,1232,269,422,227,186,81,27,20,735,229,188,116,101,61,22,18,1967,1081,151,735,5196,Census Tract 846,08,005,084600,Arapahoe County
121,1689,1390,300,486,277,190,81,33,23,299,37,67,63,63,36,18,15,1689,1208,182,299,4665,Census Tract 847,08,005,084700,Arapahoe County
122,1164,1033,159,312,233,204,85,28,12,131,12,26,30,29,21,10,3,1164,984,49,131,3444,Census Tract 848,08,005,084800,Arapahoe County
123,1013,977,62,371,209,211,87,28,9,36,6,5,8,8,6,1,2,1013,840,137,36,3066,Census Tract 849,08,005,084900,Arapahoe County
124,606,382,27,95,64,117,47,23,9,224,92,65,34,17,9,3,4,606,340,42,224,1805,Census Tract 850,08,005,085000,Arapahoe County
125,1907,1776,93,378,379,582,224,86,34,131,11,15,19,50,24,5,7,1907,1670,106,131,6698,Census Tract 851,08,005,085100,Arapahoe County
126,898,859,73,273,171,228,80,20,14,39,3,10,10,7,7,2,0,898,770,89,39,2809,Census Tract 852,08,005,085200,Arapahoe County
127,893,604,96,234,114,107,36,10,7,289,86,111,45,32,8,4,3,893,546,58,289,2284,Census Tract 853,08,005,085300,Arapahoe County
128,1381,1263,114,421,262,291,112,49,14,118,8,22,16,34,23,11,4,1381,1173,90,118,4320,Census Tract 854,08,005,085400,Arapahoe County
129,1706,1553,149,516,329,332,143,56,28,153,10,30,31,42,21,14,5,1706,1386,167,153,5316,Census Tract 855,08,005,085500,Arapahoe County
130,990,934,62,247,241,254,94,32,4,56,1,10,10,17,13,4,1,990,881,53,56,3203,Census Tract 856,08,005,085600,Arapahoe County
131,1738,1285,335,380,256,193,81,26,14,453,91,129,93,73,42,17,8,1738,1226,59,453,4611,Census Tract 857,08,005,085700,Arapahoe County
132,617,503,92,157,122,75,39,13,5,114,28,30,24,14,9,6,3,617,456,47,114,1706,Census Tract 858,08,005,085800,Arapahoe County
133,975,892,100,214,187,225,96,51,19,83,2,18,13,25,13,9,3,975,853,39,83,3248,Census Tract 859,08,005,085900,Arapahoe County
134,2419,1867,224,472,384,467,221,67,32,552,98,108,133,98,75,24,16,2419,1807,60,552,7684,Census Tract 860,08,005,086000,Arapahoe County
135,1492,1308,139,354,319,296,117,56,27,184,8,31,50,51,27,13,4,1492,1257,51,184,4784,Census Tract 861,08,005,086100,Arapahoe County
136,1798,1607,159,414,376,408,161,60,29,191,9,35,47,63,23,12,2,1798,1544,63,191,5814,Census Tract 862,08,005,086200,Arapahoe County
137,1521,871,198,284,176,138,56,12,7,650,221,221,109,70,19,9,1,1521,792,79,650,3696,Census Tract 863,08,005,086300,Arapahoe County
138,693,663,55,291,122,124,43,16,12,30,3,14,6,5,1,0,1,693,531,132,30,1980,Census Tract 864,08,005,086400,Arapahoe County
139,1889,1205,287,423,189,193,74,31,8,684,235,208,128,66,37,9,1,1889,1097,108,684,4632,Census Tract 865,08,005,086500,Arapahoe County
140,1916,1716,412,985,141,121,36,15,6,200,65,67,25,24,14,4,1,1916,1270,446,200,4075,Census Tract 866,08,005,086600,Arapahoe County
141,1067,1026,50,279,202,314,130,35,16,41,2,6,8,12,7,2,4,1067,981,45,41,3611,Census Tract 867,08,005,086700,Arapahoe County
142,2989,1173,511,352,159,100,39,8,4,1816,789,532,249,151,57,27,11,2989,1030,143,1816,6106,Census Tract 868,08,005,086800,Arapahoe County
143,1330,265,119,97,24,21,4,0,0,1065,390,330,186,99,39,15,6,1330,235,30,1065,2823,Census Tract 869,08,005,086900,Arapahoe County
144,2161,465,223,162,47,24,8,1,0,1696,613,563,250,158,83,23,6,2161,417,48,1696,4550,Census Tract 870,08,005,087000,Arapahoe County
145,1387,427,248,127,30,12,4,3,3,960,469,289,109,56,23,10,4,1387,352,75,960,2505,Census Tract 871,08,005,087100,Arapahoe County
146,1832,596,192,244,68,63,27,2,0,1236,519,412,161,92,37,9,6,1832,437,159,1236,3768,Census Tract 872,08,005,087200,Arapahoe County
147,3098,583,263,216,55,38,6,3,2,2515,912,706,365,306,139,58,29,3098,465,118,2515,7087,Census Tract 873,08,005,087300,Arapahoe County
1,540,452,123,231,52,27,10,7,2,88,29,26,9,10,6,5,3,540,224,228,88,1188,Census Tract 9404,08,007,940400,Archuleta County
2,2323,1667,416,803,209,156,58,18,7,656,228,195,102,63,39,19,10,2323,1201,466,656,5349,Census Tract 9742,08,007,974200,Archuleta County
3,1491,1147,234,607,139,109,36,14,8,344,142,92,43,28,21,15,3,1491,758,389,344,3487,Census Tract 9743,08,007,974300,Archuleta County
4,913,681,159,363,62,63,17,12,5,232,77,72,39,24,13,4,3,913,407,274,232,2060,Census Tract 9744,08,007,974400,Archuleta County
1,768,561,151,257,63,49,29,8,4,207,99,47,25,16,12,7,1,768,234,327,207,1738,Census Tract 9646,08,009,964600,Baca County
2,917,666,211,278,81,54,27,13,2,251,129,40,29,36,11,3,3,917,336,330,251,2050,Census Tract 9647,08,009,964700,Baca County
1,1832,1224,358,496,159,113,62,25,11,608,228,151,82,80,43,16,8,1832,632,592,608,6499,Census Tract 9667,08,011,966700,Bent County
1,1987,1372,296,504,213,264,74,17,4,615,249,213,78,48,19,3,5,1987,989,383,615,4770,Census Tract 121.01,08,013,012101,Boulder County
2,2934,1757,586,671,245,201,43,9,2,1177,396,426,201,100,31,15,8,2934,1210,547,1177,6466,Census Tract 121.02,08,013,012102,Boulder County
3,1686,1083,248,461,182,140,34,11,7,603,256,194,74,45,24,7,3,1686,795,288,603,3804,Census Tract 121.03,08,013,012103,Boulder County
4,1029,856,171,346,160,133,38,6,2,173,57,51,28,27,5,3,2,1029,601,255,173,2538,Census Tract 121.04,08,013,012104,Boulder County
5,2251,1667,419,571,252,269,102,35,19,584,229,167,79,60,31,6,12,2251,1098,569,584,5589,Census Tract 121.05,08,013,012105,Boulder County
6,1622,739,201,308,105,87,35,2,1,883,377,302,126,54,16,6,2,1622,508,231,883,3388,Census Tract 122.01,08,013,012201,Boulder County
7,3142,623,321,211,55,29,5,2,0,2519,1186,755,338,211,21,6,2,3142,466,157,2519,5847,Census Tract 122.02,08,013,012202,Boulder County
8,3064,1489,691,520,150,88,25,13,2,1575,657,510,184,100,72,32,20,3064,1003,486,1575,6081,Census Tract 122.03,08,013,012203,Boulder County
9,1801,339,133,134,35,25,11,1,0,1462,736,465,166,65,17,7,6,1801,247,92,1462,3556,Census Tract 122.04,08,013,012204,Boulder County
10,754,13,6,6,0,0,1,0,0,741,227,295,109,82,24,4,0,754,8,5,741,6196,Census Tract 123,08,013,012300,Boulder County
11,1934,342,87,125,56,44,21,6,3,1592,511,365,329,235,81,37,34,1934,228,114,1592,5699,Census Tract 124.01,08,013,012401,Boulder County
12,1144,701,216,285,97,71,24,4,4,443,153,188,47,37,14,2,2,1144,514,187,443,2451,Census Tract 125.01,08,013,012501,Boulder County
13,1705,1162,197,522,194,187,49,7,6,543,191,167,95,65,20,4,1,1705,722,440,543,4102,Census Tract 125.05,08,013,012505,Boulder County
14,1678,772,197,306,132,108,16,12,1,906,170,314,221,107,60,28,6,1678,579,193,906,4202,Census Tract 125.07,08,013,012507,Boulder County
15,1308,593,190,218,90,75,15,4,1,715,243,277,105,48,31,7,4,1308,431,162,715,2833,Census Tract 125.08,08,013,012508,Boulder County
16,1277,990,194,357,202,183,46,6,2,287,104,66,50,41,18,5,3,1277,685,305,287,3247,Census Tract 125.09,08,013,012509,Boulder County
17,1915,1498,398,613,243,184,49,9,2,417,132,159,69,44,9,3,1,1915,1059,439,417,4316,Census Tract 125.10,08,013,012510,Boulder County
18,2685,695,230,278,82,75,24,5,1,1990,1268,399,123,178,19,2,1,2685,421,274,1990,6265,Census Tract 125.11,08,013,012511,Boulder County
19,1461,926,177,380,151,171,35,11,1,535,207,199,79,37,7,5,1,1461,626,300,535,3384,Census Tract 126.03,08,013,012603,Boulder County
20,709,109,46,46,12,5,0,0,0,600,175,246,98,46,24,8,3,709,76,33,600,1529,Census Tract 126.05,08,013,012605,Boulder County
21,2650,203,88,74,19,15,6,1,0,2447,1483,674,180,80,20,8,2,2650,148,55,2447,4258,Census Tract 126.07,08,013,012607,Boulder County
22,964,523,174,221,76,35,10,5,2,441,118,141,110,48,21,1,2,964,406,117,441,2239,Census Tract 126.08,08,013,012608,Boulder County
23,2157,1817,355,727,306,318,88,19,4,340,100,149,48,28,8,5,2,2157,1408,409,340,5448,Census Tract 127.01,08,013,012701,Boulder County
24,1938,966,430,335,97,83,17,3,1,972,455,379,102,28,7,0,1,1938,811,155,972,3507,Census Tract 127.05,08,013,012705,Boulder County
25,664,587,127,204,88,97,44,18,9,77,24,26,13,6,6,1,1,664,309,278,77,2194,Census Tract 127.07,08,013,012707,Boulder County
26,2152,1833,381,801,294,254,80,18,5,319,104,117,58,24,8,6,2,2152,1392,441,319,5123,Census Tract 127.08,08,013,012708,Boulder County
27,692,637,110,270,104,112,32,5,4,55,5,13,15,14,3,4,1,692,462,175,55,1811,Census Tract 127.09,08,013,012709,Boulder County
28,1469,1203,225,512,201,191,51,17,6,266,88,71,37,42,16,10,2,1469,822,381,266,3685,Census Tract 127.10,08,013,012710,Boulder County
29,3709,3410,407,1176,673,765,284,81,24,299,46,84,69,52,29,11,8,3709,3015,395,299,10822,Census Tract 128,08,013,012800,Boulder County
30,894,783,163,330,119,129,29,9,4,111,25,39,25,18,3,1,0,894,658,125,111,2195,Census Tract 129.03,08,013,012903,Boulder County
31,2060,1535,320,551,321,243,75,12,13,525,217,133,79,54,27,6,9,2060,1332,203,525,5156,Census Tract 129.04,08,013,012904,Boulder County
32,1012,543,132,204,88,75,29,6,9,469,188,108,79,49,25,12,8,1012,427,116,469,2481,Census Tract 129.05,08,013,012905,Boulder County
33,1167,913,213,352,178,117,33,15,5,254,59,74,53,31,19,10,8,1167,768,145,254,2922,Census Tract 129.07,08,013,012907,Boulder County
34,2188,1737,328,637,356,291,85,31,9,451,181,134,77,42,16,1,0,2188,1357,380,451,5452,Census Tract 130.03,08,013,013003,Boulder County
35,1196,1060,157,345,223,238,74,16,7,136,20,34,25,34,14,8,1,1196,829,231,136,3414,Census Tract 130.04,08,013,013004,Boulder County
36,1276,852,167,316,153,162,36,12,6,424,177,127,64,33,18,3,2,1276,652,200,424,3084,Census Tract 130.05,08,013,013005,Boulder County
37,2178,1632,342,557,329,320,64,15,5,546,249,136,74,64,16,4,3,2178,1360,272,546,5304,Census Tract 130.06,08,013,013006,Boulder County
38,599,541,69,305,70,70,16,8,3,58,10,21,7,8,5,1,6,599,362,179,58,1531,Census Tract 132.01,08,013,013201,Boulder County
39,551,487,59,252,85,63,21,5,2,64,24,21,5,7,4,2,1,551,334,153,64,1375,Census Tract 132.02,08,013,013202,Boulder County
40,1998,1707,297,634,323,304,118,23,8,291,147,76,37,22,9,0,0,1998,1305,402,291,5078,Census Tract 132.05,08,013,013205,Boulder County
41,1785,1155,150,526,206,180,70,14,9,630,303,181,74,44,19,4,5,1785,873,282,630,4276,Census Tract 132.07,08,013,013207,Boulder County
42,2452,1722,389,760,248,210,69,33,13,730,335,186,84,63,33,14,15,2452,1176,546,730,5755,Census Tract 132.08,08,013,013208,Boulder County
43,1745,1179,200,427,230,146,97,43,36,566,139,119,112,107,47,21,21,1745,917,262,566,5032,Census Tract 132.10,08,013,013210,Boulder County
44,2039,1633,295,570,294,287,120,46,21,406,111,109,72,51,33,20,10,2039,1262,371,406,5612,Census Tract 132.11,08,013,013211,Boulder County
45,1815,1214,287,417,193,214,69,20,14,601,271,156,90,57,21,6,0,1815,1011,203,601,4345,Census Tract 132.12,08,013,013212,Boulder County
46,2792,1565,290,434,303,376,118,37,7,1227,429,366,193,137,76,20,6,2792,1383,182,1227,7271,Census Tract 132.13,08,013,013213,Boulder County
47,2326,1385,393,530,217,165,56,17,7,941,460,233,110,71,38,15,14,2326,1034,351,941,5132,Census Tract 133.02,08,013,013302,Boulder County
48,1865,1248,250,466,229,180,73,31,19,617,183,183,106,74,41,19,11,1865,1115,133,617,4859,Census Tract 133.05,08,013,013305,Boulder County
49,1658,848,185,336,138,97,50,21,21,810,272,183,144,106,56,25,24,1658,693,155,810,4589,Census Tract 133.06,08,013,013306,Boulder County
50,1580,782,277,325,84,60,22,10,4,798,275,216,147,94,44,13,9,1580,487,295,798,3604,Census Tract 133.07,08,013,013307,Boulder County
51,1583,991,423,370,100,57,19,14,8,592,218,151,103,63,35,13,9,1583,583,408,592,3465,Census Tract 133.08,08,013,013308,Boulder County
52,1368,536,161,192,80,48,27,21,7,832,342,216,117,71,50,18,18,1368,438,98,832,3275,Census Tract 134.01,08,013,013401,Boulder County
53,2733,1978,435,796,274,248,115,60,50,755,149,184,143,112,87,36,44,2733,1660,318,755,7573,Census Tract 134.02,08,013,013402,Boulder County
54,1882,921,226,298,141,102,72,45,37,961,252,196,153,167,103,52,38,1882,766,155,961,5478,Census Tract 135.03,08,013,013503,Boulder County
55,1551,617,203,230,83,51,21,12,17,934,338,211,132,125,74,37,17,1551,458,159,934,3831,Census Tract 135.05,08,013,013505,Boulder County
56,1367,1180,169,454,183,215,100,36,23,187,28,38,30,35,24,18,14,1367,1018,162,187,4058,Census Tract 135.06,08,013,013506,Boulder County
57,1133,929,176,332,152,131,74,30,34,204,26,47,35,29,40,9,18,1133,787,142,204,3397,Census Tract 135.07,08,013,013507,Boulder County
58,2334,1867,295,633,288,405,161,65,20,467,123,155,75,65,30,13,6,2334,1643,224,467,6575,Census Tract 135.08,08,013,013508,Boulder County
59,1649,1267,276,536,201,198,36,16,4,382,159,122,53,29,12,5,2,1649,927,340,382,3831,Census Tract 136.01,08,013,013601,Boulder County
60,471,362,107,193,33,20,6,1,2,109,59,33,11,5,1,0,0,471,226,136,109,912,Census Tract 136.02,08,013,013602,Boulder County
61,2744,2301,537,1052,334,280,81,12,5,443,183,146,72,24,13,5,0,2744,1657,644,443,6334,Census Tract 137.01,08,013,013701,Boulder County
62,2743,2098,516,934,338,239,47,16,8,645,318,182,87,44,10,2,2,2743,1624,474,645,5952,Census Tract 137.02,08,013,013702,Boulder County
63,2356,923,211,298,167,162,57,20,8,1433,527,556,193,117,24,12,4,2356,808,115,1433,5325,Census Tract 606,08,013,060600,Boulder County
64,1319,937,199,346,158,171,50,10,3,382,208,108,37,18,10,0,1,1319,731,206,382,3091,Census Tract 607,08,013,060700,Boulder County
65,2380,1421,397,472,222,164,84,41,41,959,300,250,163,128,77,25,16,2380,892,529,959,6107,Census Tract 608,08,013,060800,Boulder County
66,1780,1280,410,428,181,183,54,15,9,500,172,150,93,43,23,12,7,1780,1136,144,500,4139,Census Tract 609,08,013,060900,Boulder County
67,997,925,52,191,219,312,108,34,9,72,6,8,15,23,14,4,2,997,830,95,72,3417,Census Tract 613,08,013,061300,Boulder County
68,1253,1034,104,221,241,336,106,19,7,219,30,53,48,54,22,10,2,1253,959,75,219,3990,Census Tract 614,08,013,061400,Boulder County
1,1364,713,162,270,124,89,31,22,15,651,269,155,83,68,42,23,11,1364,515,198,651,3378,Census Tract 300,08,014,030000,Broomfield County
2,893,601,129,254,102,61,28,14,13,292,130,61,42,26,19,7,7,893,424,177,292,2183,Census Tract 301,08,014,030100,Broomfield County
3,642,461,123,155,90,60,23,7,3,181,34,43,38,40,15,6,5,642,388,73,181,1672,Census Tract 302,08,014,030200,Broomfield County
4,1665,657,104,251,132,105,43,13,9,1008,585,250,89,47,26,9,2,1665,523,134,1008,3707,Census Tract 303,08,014,030300,Broomfield County
5,1324,1206,157,479,233,194,94,37,12,118,11,20,32,26,15,10,4,1324,938,268,118,3789,Census Tract 304,08,014,030400,Broomfield County
6,1988,1780,202,571,324,457,161,46,19,208,65,49,40,28,15,8,3,1988,1615,165,208,5911,Census Tract 305,08,014,030500,Broomfield County
7,2046,1771,293,563,320,333,163,62,37,275,29,43,65,63,40,22,13,2046,1443,328,275,6166,Census Tract 306,08,014,030600,Broomfield County
8,1147,839,176,316,143,143,42,13,6,308,67,97,57,49,28,6,4,1147,744,95,308,2988,Census Tract 307,08,014,030700,Broomfield County
9,1851,1611,246,518,323,341,122,44,17,240,24,48,64,54,32,12,6,1851,1388,223,240,5420,Census Tract 308,08,014,030800,Broomfield County
10,2183,1977,342,711,322,379,173,32,18,206,59,72,27,28,13,6,1,2183,1544,433,206,5938,Census Tract 309,08,014,030900,Broomfield County
11,1903,1640,412,521,250,315,113,23,6,263,62,103,52,29,13,3,1,1903,1459,181,263,4841,Census Tract 310,08,014,031000,Broomfield County
12,1508,9,1,3,1,4,0,0,0,1499,759,561,131,38,8,1,1,1508,7,2,1499,2606,Census Tract 311,08,014,031100,Broomfield County
13,1283,707,170,262,119,98,35,15,8,576,214,177,82,63,24,9,7,1283,599,108,576,3059,Census Tract 312,08,014,031200,Broomfield County
14,558,523,74,172,88,112,61,9,7,35,8,6,6,10,4,1,0,558,456,67,35,1648,Census Tract 313,08,014,031300,Broomfield County
15,1059,1002,199,480,111,125,73,10,4,57,17,21,6,9,2,0,2,1059,723,279,57,2583,Census Tract 314,08,014,031400,Broomfield County
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Census Tract 9801,08,014,980100,Broomfield County
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Census Tract 9802,08,014,980200,Broomfield County
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Census Tract 9803,08,014,980300,Broomfield County
1,1225,702,235,295,94,58,12,6,2,523,232,136,86,45,12,9,3,1225,413,289,523,2541,Census Tract 1,08,015,000100,Chaffee County
2,1973,1380,373,658,174,127,38,5,5,593,300,143,70,48,27,4,1,1973,773,607,593,4305,Census Tract 2,08,015,000200,Chaffee County
3,1319,1054,217,616,89,96,30,2,4,265,83,88,44,30,15,4,1,1319,682,372,265,2909,Census Tract 3,08,015,000300,Chaffee County
4,2063,1580,354,863,168,126,41,21,7,483,205,136,59,48,23,8,4,2063,967,613,483,4531,Census Tract 4.01,08,015,000401,Chaffee County
5,1021,793,208,390,83,61,38,9,4,228,80,64,42,28,8,4,2,1021,452,341,228,3523,Census Tract 4.02,08,015,000402,Chaffee County
1,786,598,179,252,69,49,33,11,5,188,87,36,19,20,19,4,3,786,256,342,188,1836,Census Tract 9606,08,017,960600,Cheyenne County
1,2226,1922,443,949,248,212,52,15,3,304,122,97,41,29,10,4,1,2226,1512,410,304,4959,Census Tract 147,08,019,014700,Clear Creek County
2,772,451,135,207,47,39,19,1,3,321,158,93,26,25,14,3,2,772,315,136,321,1610,Census Tract 148,08,019,014800,Clear Creek County
3,1210,854,295,343,95,81,27,6,7,356,189,96,43,19,6,1,2,1210,583,271,356,2519,Census Tract 149,08,019,014900,Clear Creek County
1,1487,1145,324,357,157,146,82,45,34,342,116,98,52,38,29,5,4,1487,545,600,342,3887,Census Tract 9748,08,021,974800,Conejos County
2,1631,1263,298,452,157,191,86,42,37,368,118,96,56,44,23,23,8,1631,628,635,368,4369,Census Tract 9749,08,021,974900,Conejos County
1,704,567,159,259,49,43,31,17,9,137,54,29,27,15,8,3,1,704,241,326,137,1646,Census Tract 9726,08,023,972600,Costilla County
2,846,628,209,240,82,43,28,15,11,218,98,55,30,21,9,5,0,846,222,406,218,1878,Census Tract 9727,08,023,972700,Costilla County
1,1306,930,260,392,113,76,52,23,14,376,134,85,71,43,21,14,8,1306,553,377,376,5823,Census Tract 9696,08,025,969600,Crowley County
1,1925,1562,420,842,131,95,40,19,15,363,160,100,29,52,9,8,5,1925,915,647,363,4255,Census Tract 9701,08,027,970100,Custer County
1,1762,1306,339,602,176,120,40,22,7,456,193,109,64,52,20,13,5,1762,752,554,456,4003,Census Tract 9646,08,029,964600,Delta County
2,1718,1407,321,709,160,117,52,30,18,311,107,76,52,39,22,9,6,1718,813,594,311,4092,Census Tract 9647,08,029,964700,Delta County
3,1197,867,202,356,122,96,50,30,11,330,122,80,55,36,22,6,9,1197,521,346,330,3493,Census Tract 9648,08,029,964800,Delta County
4,2140,1664,337,655,213,252,118,52,37,476,144,111,82,68,48,15,8,2140,1128,536,476,5805,Census Tract 9649,08,029,964900,Delta County
5,2134,1662,423,763,205,155,69,33,14,472,162,122,59,73,43,8,5,2134,922,740,472,5017,Census Tract 9650,08,029,965000,Delta County
6,1697,1023,270,425,129,112,52,23,12,674,271,161,102,71,46,16,7,1697,667,356,674,4078,Census Tract 9651,08,029,965100,Delta County
7,2055,1640,435,855,164,103,48,17,18,415,160,117,69,34,24,5,6,2055,937,703,415,4464,Census Tract 9652,08,029,965200,Delta County
1,1497,1038,368,395,146,84,24,17,4,459,192,152,52,46,13,3,1,1497,838,200,459,3109,Census Tract 1.02,08,031,000102,Denver County
2,1416,1042,286,351,148,111,76,28,42,374,136,77,56,48,34,15,8,1416,857,185,374,3874,Census Tract 2.01,08,031,000201,Denver County
3,1505,928,275,331,130,98,50,20,24,577,161,146,102,84,28,34,22,1505,774,154,577,3916,Census Tract 2.02,08,031,000202,Denver County
4,2552,1551,535,622,207,137,30,9,11,1001,573,266,86,45,17,12,2,2552,1292,259,1001,5003,Census Tract 3.01,08,031,000301,Denver County
5,2018,1294,434,503,211,104,25,14,3,724,355,256,69,26,11,5,2,2018,1064,230,724,4036,Census Tract 3.02,08,031,000302,Denver County
6,2238,1371,500,516,188,132,25,6,4,867,475,256,74,36,18,3,5,2238,1164,207,867,4504,Census Tract 3.03,08,031,000303,Denver County
7,1365,781,189,318,128,82,35,13,16,584,245,167,80,42,31,7,12,1365,659,122,584,3209,Census Tract 4.01,08,031,000401,Denver County
8,2610,1235,487,417,157,110,34,12,18,1375,737,370,133,67,30,21,17,2610,1070,165,1375,5314,Census Tract 4.02,08,031,000402,Denver County
9,901,640,236,239,96,48,16,3,2,261,112,84,41,17,5,2,0,901,509,131,261,1814,Census Tract 5.01,08,031,000501,Denver County
10,2598,1280,401,520,196,120,18,14,11,1318,672,332,135,90,45,24,20,2598,1073,207,1318,5424,Census Tract 5.02,08,031,000502,Denver County
11,1182,378,159,136,40,20,15,2,6,804,333,233,91,69,51,16,11,1182,339,39,804,2552,Census Tract 6,08,031,000600,Denver County
12,1737,513,152,174,57,53,25,22,30,1224,621,243,128,98,67,40,27,1737,406,107,1224,4166,Census Tract 7.01,08,031,000701,Denver County
13,1966,444,117,147,66,49,30,16,19,1522,435,361,264,210,136,65,51,1966,369,75,1522,5574,Census Tract 7.02,08,031,000702,Denver County
14,451,19,3,8,1,2,1,2,2,432,60,115,103,80,38,20,16,451,10,9,432,1448,Census Tract 8,08,031,000800,Denver County
15,1704,1157,254,357,169,139,125,53,60,547,127,108,57,96,69,36,54,1704,895,262,547,5376,Census Tract 9.02,08,031,000902,Denver County
16,1782,1002,224,271,142,136,97,58,74,780,118,143,131,128,106,69,85,1782,821,181,780,6111,Census Tract 9.03,08,031,000903,Denver County
17,1681,517,134,129,76,62,45,29,42,1164,361,221,155,154,144,68,61,1681,419,98,1164,5127,Census Tract 9.04,08,031,000904,Denver County
18,1138,668,169,174,97,90,59,40,39,470,79,97,84,86,51,46,27,1138,523,145,470,3631,Census Tract 9.05,08,031,000905,Denver County
